iso,year,gdp_current_usd,gdp_growth_annual,inflation_annual_cpi,credit_private_gdp,broad_money_gdp,current_account_gdp,trade_percent_gdp,exchange_rate_usd,unemployment_rate,gov_debt_percent_gdp,gov_revenue_percent_gdp
GBR,1992,1179659529659.53,0.401082055677989,4.59154929577461,101.677998125474,56.4625020456135,-1.96702595518055,46.2897460463871,0.569774166666667,9.772,30.3997500632281,32.4523558028475
GBR,1991,1142797178130.51,-1.10312161180532,7.46178295746934,102.333764425911,82.0672689616431,-1.66449946529553,45.2998069343145,0.567015333333333,8.55,29.1948960284953,33.01500387366
GBR,1990,1093169389204.55,0.733755483704996,8.06346090938833,104.805960306851,84.9601980271995,-3.55031184555805,48.2329411879358,0.563177166666667,,30.2033709452908,32.6096807883406
GBR,1989,926884816753.927,2.57760280436703,5.76024909185262,102.930035021323,83.5431553082724,-4.65090631621984,48.6599718982122,0.61117275,,,31.540373372497
GBR,1988,910122732123.799,5.73241357711933,4.15535171583102,91.5754459408487,77.000259932652,-3.88147169402264,47.3437423656998,0.562170166666667,,,32.3035700674848
GBR,1987,745162608269.325,5.39273835278517,4.14892232052945,82.7710460232693,74.0602897152194,-1.68950941079794,49.8774164683693,0.6119265,,,32.6095204675797
GBR,1986,601452653180.885,3.15034059663934,3.42760940369314,77.6106416839909,43.4692221266308,-0.220092795315054,50.510143037842,0.682197333333333,,,33.9591188147527
GBR,1985,489285164271.047,4.14741495672915,6.07139434015119,43.9062454918151,38.1701293898246,0.677370024918345,54.9316639169471,0.77924599975,,,35.0023999937049
GBR,1984,461487097632.349,2.26910514207148,4.96071097821927,42.2356793276187,37.7044266254691,0.397286079597483,55.3889118191304,0.75180666625,,,34.6751367647991
GBR,1983,489618008185.539,4.22185633739343,4.60930327269779,37.0723310454147,36.3203209897183,1.0807797343564,50.7955436670475,0.659724582333334,,,34.7404497199699
GBR,1982,515048916841.37,1.99489123324395,8.59886383332186,34.0485865664453,36.0898736152286,1.55028160702169,49.5961959065716,0.572446832333333,,,35.9752250571547
GBR,1981,540765675241.158,-0.787743787095451,11.8766265142296,30.8601371313897,34.7901220803835,2.61238985947786,49.3737636806214,0.497641332333334,,,33.9606444060427
GBR,1980,564947710899.373,-2.03136780182236,17.9659242656857,26.2158726763391,30.7642628251274,1.21462434887475,51.2923400946947,0.430294999,,,33.4903351337121
GBR,1979,438994070309.191,3.74901664423379,13.4212799774012,25.86194420458,30.4539950697805,-0.178279570640728,54.6416439532449,0.472181165666667,,,30.9450873883826
